2.516416549682617188e+01,4.981443881988525391e+00,Humeston v. Merck & Co. Inc. (Vioxx Litigation),2007,Merck & Co. Inc.,Health,Civil,Non-Governmental,None,Judgment Against Defendant
6.794994473457336426e-01,1.101791095733642578e+01,Federal and State Clean Air Violations in Norco LA,2018,Royal Dutch Shell PLC,Environment,Civil,Multiple Agencies,None,Settlement
-2.058938026428222656e+00,-7.579393386840820312e+00,Miami-Dade County Transit Security Officers Contra,2008,G4S PLC,Government Contract Fraud,N/A,State/Local,State/Local,Investigative Finding
-1.255613040924072266e+01,-4.781404113769531250e+01,Carnival v. BP et al. (April 2010 Gulf of Mexico O,2011,Halliburton,Environment,Civil,Non-Governmental,None,Pending
3.016396141052246094e+01,-1.019117069244384766e+01,Huff et al. v. CoreCivic (Illegal Wiretapping at L,2017,Corrections Corporation of America,Human Rights,Civil,Non-Governmental,Justice,Pending
-4.634152889251708984e+00,8.488558769226074219e+00,Illegal Discharge of Polluted Wastewater (Wilmingt,2001,ChevronTexaco Corporation,Environment,Criminal,Multiple Agencies,None,Pleaded Guilty
-1.721202087402343750e+01,3.209383773803710938e+01,North Carolina Election Law Violations,2018,Pfizer Inc.,Ethics,Administrative,State/Local,None,Fine
-1.131777477264404297e+01,1.847409248352050781e+01,Conspiring to Block Generics in Brazil,2014,Merck & Co. Inc.,Antitrust,Administrative,International,None,Fine
-1.881222724914550781e+01,1.149848556518554688e+01,Space Launch Information Transfer to China (Arms E,2000,Lockheed Martin,Import/Export,Administrative,State Dept.,International,Administrative Agreement
1.203473663330078125e+01,1.020459270477294922e+01,SEC v. Galleon Management LP et al. (Insider Tradi,2009,IBM Corporation,Securities,Civil,SEC,None,Settlement
1.427443790435791016e+01,-7.754991531372070312e+00,Underpayment of Natural Gas Royalties in Texas - L,2016,Total S.A.,Non-governmental Contract Fraud,Civil,Non-Governmental,Non-Governmental,Settlement
-1.303869152069091797e+01,-4.739764022827148438e+01,Niger Delta Oil Spills - Dutch Court,2013,Royal Dutch Shell PLC,Environment,Civil,Non-Governmental,None,Judgment Against Defendant
3.240233230590820312e+01,-1.086187648773193359e+01,National Association of the Deaf v. MIT (Discrimin,2015,Massachusetts Inst. of Technology,Human Rights,Civil,Non-Governmental,None,Pending
-8.159034729003906250e+00,-2.579126358032226562e+01,Improper NASA Invoices,2000,Boeing Company,Government Contract Fraud,Civil,NASA,NASA,Settlement
1.855521011352539062e+01,-3.190105056762695312e+01,Abney et al. v. General Electric (Racial Discrimin,2010,General Electric,Labor,Civil,Non-Governmental,None,Settlement
1.904839134216308594e+01,-3.201139831542968750e+01,Huguely et al. v. General Motors (Racial Discrimin,2018,General Motors Corp.,Labor,Civil,Non-Governmental,None,Pending
-2.930695152282714844e+01,3.158755064010620117e+00,Ft. Knox Labor Misclassification,2006,ManTech International Corp.,Labor,Administrative,Labor,Defense - Army,Settlement
-3.552293395996093750e+01,2.201336097717285156e+01,Settlement of Hanford Asbestos Violations,2014,Bechtel Corporation CH2M Hill Companies Ltd. URS C,Environment,Administrative,EPA,Energy,Settlement
-1.309839344024658203e+01,-1.657791900634765625e+01,False Claims on Army Truck Contract,2015,BAE Systems,Government Contract Fraud,Civil,Justice,Defense - Army,Settlement
1.865249443054199219e+01,-3.126674461364746094e+01,Darden v. Halliburton Energy Services (Sexual Disc,2010,Halliburton,Labor,Civil,Non-Governmental,None,Pending
-2.401735115051269531e+01,2.050035476684570312e+01,Violation of Minerals Management Service Regulatio,2006,Exxon Mobil,Other,Administrative,Interior,None,Fine
-9.481066703796386719e+00,6.562200546264648438e+00,China Bribery and Fraud,2014,GlaxoSmithKline,Ethics,Criminal,International,None,Found Guilty
-4.644031524658203125e+01,2.626296043395996094e+01,Corpus Christi Oil Spill,2008,Valero Energy Corp.,Environment,Civil,EPA,None,Fine
-8.516241073608398438e+00,-4.308592796325683594e+00,Alleged Corruption in Sale of Nigerian Oil Block -,2017,Royal Dutch Shell PLC,Government Contract Fraud,Criminal,International,International,Pending
3.789680480957031250e+01,-2.435824203491210938e+01,EEOC v. DynCorp (Sexual Harassment and Retaliation,2011,DynCorp International Inc.,Labor,Civil,EEOC,None,Settlement
1.993223381042480469e+01,8.409655570983886719e+00,Nationwide Vioxx Joint Civil-Criminal Settlement (,2011,Merck & Co. Inc.,Health,Civil,Multiple Agencies,None,Settlement
-3.396446228027343750e+01,2.329093360900878906e+01,EPA Suspension,2008,IBM Corporation,Ethics,Administrative,EPA,EPA,Suspend/Debar - Company
-4.036397552490234375e+01,-7.402372837066650391e+00,Oak Ridge National Lab - DoE Inspector General Rep,2008,UT-Battelle LLC,Cost/Labor Mischarge,N/A,Energy,Energy,Investigative Finding
-2.258502006530761719e+01,-1.598840713500976562e+01,U.S. ex rel. Adler v. General Electric Aviation Sy,2013,General Electric,Government Contract Fraud,Civil,Defense - General,Defense - General,Settlement
1.906312751770019531e+01,-3.146167564392089844e+01,Cunningham et al. v. FedEx (Violation of USERRA),2017,FedEx Corporation,Labor,Civil,Non-Governmental,None,Pending
-1.364336013793945312e+00,-2.178285598754882812e+01,U.S. ex rel. Shepherd and Rude v. Fluor and KBR (F,2018,Fluor Corporation KBR,Government Contract Fraud,Civil,Non-Governmental,Defense - Army,Pending
-1.229965400695800781e+01,2.629779815673828125e+01,Hazardous Materials Shipping Violations,2011,Massachusetts Inst. of Technology,Health,Administrative,Transportation,None,Fine
-1.387971019744873047e+01,-2.138885116577148438e+01,Overbilling on the CR2 and S3 Contracts,2014,Lockheed Martin,Government Contract Fraud,Civil,Multiple Agencies,Defense - Army,Settlement
2.502408790588378906e+01,1.044991302490234375e+01,Federal Drug Reporting Violations,2008,McKesson,Health,Civil,Justice,None,Settlement
-1.876244544982910156e+01,2.709372329711914062e+01,XTO Energy Penn Township Facility Criminal Charges,2013,Exxon Mobil,Environment,Criminal,State/Local,None,Settlement
1.323673820495605469e+01,2.448855972290039062e+01,Defrauding Louisiana's Medicaid Program,2012,Merck & Co. Inc.,Antitrust,Civil,State/Local,None,Settlement
1.939790725708007812e+01,-3.205388641357421875e+01,Minor et al v. FedEx Office & Print Services (Cali,2012,FedEx Corporation,Labor,Civil,Non-Governmental,None,Settlement
-4.146591186523437500e+00,2.428157997131347656e+01,Argentina Vaccine Trials Fine,2012,GlaxoSmithKline,Health,N/A,International,None,Fine
-4.320256423950195312e+01,-5.308165073394775391e+00,Beryllium Exposure Fine,2010,Lawrence Livermore Nat'l Security,Labor,Administrative,Energy,Energy,Fine
3.351326286792755127e-01,1.138122844696044922e+01,UC Davis-Old Campus Landfill Superfund Site Cleanu,2018,University of California,Environment,Civil,Multiple Agencies,None,Settlement
4.826265811920166016e+00,4.341311264038085938e+01,Lam v. Rolls Royce (November 2010 Qantas Engine Ex,2013,Rolls-Royce PLC,Consumer Affairs,Civil,Non-Governmental,None,Pending
4.197778224945068359e+00,4.401341247558593750e+01,Bogota Colombia Forced Landing Lawsuit,2009,United Technologies Corporation,Consumer Affairs,Civil,Non-Governmental,None,Pending
-1.537177944183349609e+01,1.901291275024414062e+01,Environmental Violations in Kazakhstan,2007,BP P.L.C.,Environment,Administrative,International,None,Fine
-2.536530113220214844e+01,2.144633102416992188e+01,Violations of the Outer Continental Shelf Lands Ac,2007,BP P.L.C.,Environment,Administrative,Interior,None,Fine
4.379728317260742188e+00,8.635202407836914062e+00,U.S. ex rel. Kester et al. v. Novartis et al. (Kic,2011,AmerisourceBergen Novartis AG,Ethics,Civil,Multiple Agencies,None,Settlement
-5.350286006927490234e+00,1.298920631408691406e+01,2010 Gulf of Mexico Oil Spill - Mexican Government,2018,BP P.L.C. Halliburton,Environment,Civil,International,None,Settlement
-2.075564002990722656e+01,3.030414581298828125e+01,Wastewater Discharge,2008,Lockheed Martin,Environment,Administrative,State/Local,None,Settlement
1.827302169799804688e+01,-3.160195922851562500e+01,Human Trafficking in Bosnia-Herzegovina (Kathryn B,2002,DynCorp International Inc.,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
-1.170995903015136719e+01,-1.802429008483886719e+01,United States ex rel. Ferner v. SAIC (False Claims,2013,SAIC,Government Contract Fraud,Civil,Justice,GSA,Settlement
-1.018658065795898438e+01,8.515615463256835938e+00,Pembroke Refinery Safety Breach,2016,Valero Energy Corp.,Labor,Criminal,International,None,Pleaded Guilty
-7.541339844465255737e-02,-1.831458282470703125e+01,U.S. ex rel. McArtor v. Rolls Royce (False Claims ,2011,Rolls-Royce PLC,Government Contract Fraud,Civil,Non-Governmental,Defense - General,Pending
-4.592222213745117188e+01,2.718559455871582031e+01,Torbert Louisiana Oil Spill Federal Civil Penalty,2014,Exxon Mobil,Environment,Civil,EPA,None,Settlement
2.569488525390625000e+01,-2.589716148376464844e+01,Holbrook v. Fluor Daniel Northwest Inc. (Employee ,1998,Fluor Corporation,Labor,Civil,Labor,None,Settlement
-4.629652786254882812e+01,2.636402511596679688e+01,Clean Air Act Violations (Toledo OH),1999,BP P.L.C.,Environment,Civil,EPA,None,Settlement
-2.165978813171386719e+01,2.866306304931640625e+01,Air and Water Pollution Violations at Delaware Cit,2010,Valero Energy Corp.,Environment,Administrative,State/Local,None,Fine
-5.816668033599853516e+00,-1.310229969024658203e+01,Maze v. Ingalls Shipbuilding (Improper Charging of,1998,Northrop Grumman,Cost/Labor Mischarge,Civil,Defense - Navy,Defense - Navy,Settlement
-1.819858789443969727e+00,1.500216579437255859e+01,Mayflower Arkansas Oil Spill - Natural Resource Da,2018,Exxon Mobil,Environment,N/A,Multiple Agencies,None,Settlement
-2.399418067932128906e+01,-1.507291507720947266e+01,Substitution/Nonconforming Product (1995),1995,Raytheon Company,Government Contract Fraud,nan,Defense - General,Defense - General,Settlement
-3.150587272644042969e+01,1.166114807128906250e+01,Unfair Labor Practices,2001,Northrop Grumman,Labor,Administrative,NLRB,None,Settlement
-2.204779052734375000e+01,2.787242507934570312e+01,TCEQ Fine for May - Sept. 2008 Emissions Event,2011,Valero Energy Corp.,Environment,Administrative,State/Local,None,Fine
2.744706535339355469e+01,1.983104515075683594e+01,April 2010 Gulf of Mexico Oil Spill - Maryland AG ,2014,BP P.L.C.,Securities,Civil,State/Local,None,Pending
2.392826271057128906e+01,1.585334873199462891e+01,Multistate Illegal Marketing Settlement,2014,GlaxoSmithKline,Health,Civil,State/Local,None,Settlement
3.797741317749023438e+01,-2.552156257629394531e+01,Age Discrimination and Retaliation,2008,Lockheed Martin,Labor,Civil,EEOC,None,Settlement
-9.124136924743652344e+00,-1.522556495666503906e+01,Overcharging the Department of Veterans Affairs,2017,Sanofi-Aventis,Defective Pricing,Civil,Justice,Veterans Affairs,Settlement
-4.295716094970703125e+01,-5.059822082519531250e+00,DOE Enforcement Action (2003),2003,CH2M Hill Companies Ltd.,Labor,Administrative,Energy,Energy,Fine
-2.149972724914550781e+01,2.787456321716308594e+01,Unauthorized Chemical Treatment Activity,1999,Textron Inc.,Environment,Administrative,State/Local,None,Administrative Agreement
-1.003549861907958984e+01,3.577295684814453125e+01,Arizona Insurance Law Violations,2010,Health Net Inc.,Consumer Affairs,Administrative,State/Local,None,Fine
8.618751525878906250e+00,-2.342889976501464844e+01,Taylor v. KBR (Sexual Assault and Retaliation),2010,KBR,Labor,Civil,Non-Governmental,Defense - Army,Pending
-1.160226154327392578e+01,-1.636769294738769531e+01,U.S. ex rel. Lyttle v. AT&T (IP Relay Service Fals,2012,AT&T Inc.,Government Contract Fraud,Civil,Justice,FCC,Settlement
1.082504272460937500e+01,-2.884676551818847656e+01,Sex Discrimination at Naval Air Station Fallon,2005,Chugach Alaska Corporation,Labor,Civil,Non-Governmental,Defense - Navy,Settlement
5.069535732269287109e+00,4.508381271362304688e+01,Guevara v. Maersk (Negligence),2010,AP Moller-Maersk A/S,Consumer Affairs,Civil,Non-Governmental,None,Pending
2.388219451904296875e+01,1.583384704589843750e+01,Louisiana Off-Label Marketing Lawsuit,2013,GlaxoSmithKline,Health,Civil,State/Local,None,Settlement
-4.610429382324218750e+01,2.661061096191406250e+01,MTBE Cleanup Costs (Santa Monica CA),2005,ChevronTexaco Corporation,Environment,Civil,EPA,None,Settlement
7.542751789093017578e+00,2.557790565490722656e+01,Pharmaceutical Industry Average Wholesale Price Li,2011,Novartis AG,Antitrust,Civil,Non-Governmental,None,Settlement
4.283267211914062500e+01,1.132056522369384766e+01,Textron ERISA Litigation,2011,Textron Inc.,Securities,Civil,Non-Governmental,None,Pending
1.704144859313964844e+01,-3.285104751586914062e+01,Skye v. Maersk Line Limited (Dangerous Working Con,2012,AP Moller-Maersk A/S,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
1.241218948364257812e+01,1.013161563873291016e+01,SEC v. Smeraski (HBOC Securities Fraud),2007,McKesson,Securities,Civil,SEC,None,Judgment Against Defendant
-3.531354141235351562e+01,2.481346893310546875e+01,Violations of Clean Water Act (Texas),2006,Exxon Mobil,Environment,Administrative,EPA,None,Settlement
2.354939842224121094e+01,1.622877120971679688e+01,Paxil New York Litigation,2004,GlaxoSmithKline,Health,Civil,State/Local,None,Settlement
2.355185127258300781e+01,1.623156738281250000e+01,Puerto Rico Drug Manufacturing Facility Settlement,2011,GlaxoSmithKline,Health,Civil,State/Local,None,Settlement
5.934869647026062012e-01,1.186540031433105469e+01,American Cyanamid Superfund Site Cleanup (NOAA/Fis,2016,Pfizer Inc.,Environment,Civil,Multiple Agencies,None,Settlement
-1.346017360687255859e+01,-4.690069580078125000e+01,Grefer v. Exxon Mobil (Contaminated Property),2005,Exxon Mobil,Environment,Civil,Non-Governmental,None,Judgment Against Defendant
-3.894794464111328125e+00,-1.911193466186523438e+01,U.S. ex rel. Poehling v. UnitedHealth Group et al.,2011,Health Net Inc. Humana UnitedHealth Group,Government Contract Fraud,Civil,Non-Governmental,Health and Human Services,Pending
-8.124373435974121094e+00,1.797012710571289062e+01,Breach of EU Merger Procedural Rules,2017,Merck & Co. Inc.,Antitrust,N/A,International,None,Investigative Finding
1.323673820495605469e+01,2.448855972290039062e+01,Manipulation of Western Electricity Market (Califo,2007,BP P.L.C.,Antitrust,Civil,State/Local,None,Settlement
8.369396328926086426e-01,1.195712375640869141e+01,Clean Air Act Violations at Salt Lake City Refiner,2013,ChevronTexaco Corporation,Environment,Civil,Multiple Agencies,None,Settlement
-2.772099876403808594e+01,1.894290566444396973e+00,Underpayment of Wages at War Fighter FOCUS Program,2013,General Dynamics,Labor,N/A,Labor,Defense - Army,Restitution
-4.122779846191406250e+00,2.777423858642578125e+01,Providing Inaccurate Information to Arizona Medica,2015,Health Net Inc.,Consumer Affairs,N/A,Health and Human Services,None,Fine
-2.542152214050292969e+01,2.177058219909667969e+01,Surface-Controlled Subsurface Safety Valve Violati,2003,BP P.L.C.,Environment,Administrative,Interior,None,Fine
-1.003549861907958984e+01,3.577295684814453125e+01,Service Quality Deficiencies,2007,Verizon Communications Inc.,Consumer Affairs,Administrative,State/Local,None,Fine
1.006580352783203125e+01,1.285019111633300781e+01,Securities Violations (Dollar General),2007,IBM Corporation,Securities,Administrative,SEC,None,Settlement
-1.004258537292480469e+01,-8.806032180786132812e+00,Off-Label Marketing Overcharging and Kickbacks (Cr,2006,Schering-Plough Corporation,Government Contract Fraud,Criminal,Multiple Agencies,Health and Human Services,Pleaded Guilty
1.786221146583557129e+00,4.478979110717773438e+01,2008 Helicopter Crash Wrongful Death,2010,Textron Inc.,Consumer Affairs,Civil,Non-Governmental,None,Judgment Against Defendant
-2.102660369873046875e+01,2.971599388122558594e+01,Texas Air Quality Regulation Violations,2004,Exxon Mobil,Environment,Administrative,State/Local,None,Administrative Agreement
1.248607921600341797e+01,1.003637695312500000e+01,SEC v. Deloitte & Touche (Adelphia Communications ,2005,Deloitte LLP,Securities,Civil,SEC,None,Settlement
-2.018589019775390625e+01,-2.265101432800292969e+01,Failure to Disclose Information During Contract Ne,2001,Unisys Corporation,Government Contract Fraud,Civil,Defense - Air Force,Defense - Air Force,Settlement
2.854492950439453125e+01,-2.768729400634765625e+01,East Yorkshire Employee Death,2013,BAE Systems,Labor,Civil,International,None,Judgment Against Defendant
2.791539001464843750e+01,-1.066024780273437500e+01,Doe v. CCA (Invasive and Humiliating Search at Sou,2015,Corrections Corporation of America,Human Rights,Civil,Non-Governmental,State/Local,Pending
-2.082718658447265625e+01,2.986698532104492188e+01,Petrochemical Emissions at Deer Park Facility,2011,Royal Dutch Shell PLC,Environment,Administrative,State/Local,None,Settlement
-2.939745712280273438e+01,5.018554687500000000e+00,Non-Payment of Wages (Utah Indiana Ohio and New Me,2005,Management & Training Corp.,Labor,Administrative,Labor,None,Restitution
1.854187965393066406e+01,-3.245866394042968750e+01,Liano v. Computer Sciences Corporation (Gender and,2016,Computer Sciences Corporation,Labor,Civil,Non-Governmental,None,Pending
2.502938461303710938e+01,2.262453651428222656e+01,New York Contraband Cigarette Trafficking Lawsuit,2019,FedEx Corporation,Tax,Civil,State/Local,None,Settlement
1.706423759460449219e+01,-3.222818374633789062e+01,Roshto v. Transocean Ltd (April 2010 Oil Rig Explo,2010,Halliburton,Labor,Civil,Non-Governmental,None,Pending
2.538612174987792969e+01,5.412043094635009766e+00,Anderson v. Exxon Mobil (Asbestos Exposure),2008,Exxon Mobil,Health,Civil,Non-Governmental,None,Judgment Against Defendant
-1.004253959655761719e+01,-8.805764198303222656e+00,Fraudulent Pricing of Claritin (Criminal),2004,Schering-Plough Corporation,Government Contract Fraud,Criminal,Multiple Agencies,Health and Human Services,Pleaded Guilty
-2.542409706115722656e+01,2.177162361145019531e+01,Bypassed Well Surface Safety Valve,2002,ChevronTexaco Corporation,Environment,Administrative,Interior,None,Fine
-3.552275466918945312e+01,2.201997566223144531e+01,Emissions Violations at the Idaho National Enginee,2001,Lockheed Martin,Environment,Administrative,EPA,Energy,Fine
-3.528130722045898438e+01,6.408640861511230469e+00,Hanford Whistleblower Reinstatement,2014,URS Corporation,Labor,Administrative,Labor - OSHA,Energy,Judgment Against Defendant
1.283375549316406250e+01,2.411414337158203125e+01,Connecticut Drug Prices Lawsuit,2008,McKesson,Antitrust,Civil,State/Local,None,Settlement
5.934869647026062012e-01,1.186540031433105469e+01,Whiting Ind. Refinery Clean Air Act Violations (20,2012,BP P.L.C.,Environment,Civil,Multiple Agencies,None,Settlement
-2.120097732543945312e+01,-1.005450057983398438e+01,Audit of Justice Management Division MEGA 4 Contra,2018,CACI International Inc.,Cost/Labor Mischarge,N/A,Justice,Justice,Investigative Finding
-1.722780036926269531e+01,-1.903244781494140625e+01,Underpayment of Oil Royalties,2000,ChevronTexaco Corporation,Cost/Labor Mischarge,Civil,Interior,Interior,Settlement
-9.958184242248535156e+00,3.291555404663085938e+01,Misleading Consumers About Unlimited Data Plans,2015,AT&T Inc.,Consumer Affairs,Administrative,FCC,None,Fine
-1.302290058135986328e+01,-4.747068405151367188e+01,April 2010 Gulf of Mexico Oil Spill - Halliburton ,2014,Halliburton,Environment,Civil,Non-Governmental,None,Settlement
1.242786026000976562e+01,-9.968018531799316406e+00,Shane v. Humana et. al. (Underpayment to Providers,2005,Health Net Inc.,Cost/Labor Mischarge,Civil,Non-Governmental,Non-Governmental,Settlement
1.681527328491210938e+01,-3.225580596923828125e+01,California Wage Class-Action,2019,G4S PLC,Labor,Civil,Non-Governmental,None,Settlement
-1.049263191223144531e+01,1.913696861267089844e+01,Violations of Anti-Trust Laws,1996,Boeing Company,Antitrust,Administrative,FTC,None,Administrative Agreement
1.887368011474609375e+01,-3.254761505126953125e+01,Grabowski v. Wackenhut Services LLC (Unpaid Wages),2008,G4S PLC,Labor,Civil,Non-Governmental,None,Settlement
-4.365249252319335938e+01,-3.812944889068603516e+00,Violation of the DOE Contractor Employee Protectio,2008,Bechtel Corporation,Labor,Administrative,Energy,Energy,Fine
-1.184193038940429688e+01,3.041607284545898438e+01,Violations of FCC Posting Rule,2001,Verizon Communications Inc.,Other,Administrative,FCC,None,Fine
2.991083335876464844e+01,-1.228668594360351562e+01,August 2007 Hilla Iraq Shooting,2009,Blackwater USA,Human Rights,Civil,Non-Governmental,State Dept.,Settlement
-1.337717342376708984e+01,1.549411582946777344e+01,Invalid Certificate of Insurance,2003,Northrop Grumman,Other,Administrative,International,International,Administrative Agreement
-4.699042892456054688e+01,2.615295219421386719e+01,Utah Oil Spills,2014,ChevronTexaco Corporation,Environment,Civil,EPA,None,Settlement
-6.839975357055664062e+00,2.688432693481445312e+01,Failure to Permit Audit of ND Leases,2015,Exxon Mobil,Other,N/A,Interior,None,Fine
8.111710548400878906e+00,4.442138290405273438e+01,Losack v. SAIC (Stolen TRICARE Records),2011,SAIC,Consumer Affairs,Civil,Non-Governmental,Multiple Agencies,Pending
3.818820953369140625e+01,-2.418535423278808594e+01,EEOC v. American Freightways/FedEx Freight East (R,2005,FedEx Corporation,Labor,Civil,EEOC,None,Settlement
6.883316516876220703e+00,-3.454788970947265625e+01,Totaro v. LLNS (Violation of USERRA),2011,Lawrence Livermore Nat'l Security,Labor,Civil,Non-Governmental,Energy,Settlement
-1.374335289001464844e+01,4.724262237548828125e+00,U.S. v. Liu (Unauthorized Export of Military Artic,2011,L-3 Communications,Import/Export,Criminal,Multiple Agencies,Defense - General,Found Guilty
1.820958518981933594e+01,-3.266331100463867188e+01,Cochran v. BP et al. (April 2010 Oil Rig Explosion,2011,Halliburton,Labor,Civil,Non-Governmental,None,Pending
-2.890258598327636719e+01,-2.006405448913574219e+01,Intelligence Contract Labor Mischarging,2013,ManTech International Corp.,Government Contract Fraud,N/A,ICIG,ODNI,Investigative Finding
9.237454414367675781e+00,-1.341474246978759766e+01,Big Dig Tunnel Collapse Wrongful Death Lawsuit,2008,Bechtel Corporation,Poor Contract Performance,Civil,Non-Governmental,Multiple Agencies,Settlement
5.160893797874450684e-01,-7.095916271209716797e+00,Manatee County v. URS Corporation (Lake Manatee Co,2012,URS Corporation,Poor Contract Performance,Civil,State/Local,State/Local,Judgment Against Defendant
2.538612174987792969e+01,5.412043094635009766e+00,Kellogg v. Wyeth (Reglan),2007,Wyeth,Health,Civil,Non-Governmental,None,Settlement
-1.653840637207031250e+01,-1.040914249420166016e+01,Overpricing Fuel,2003,KBR,Cost/Labor Mischarge,Administrative,Defense - Army,Defense - Army,Settlement
4.310741424560546875e+01,1.286432838439941406e+01,In re General Motors Securities Litigation,2008,General Motors Corp.,Securities,Civil,Non-Governmental,None,Settlement
1.738852691650390625e+01,-3.306068038940429688e+01,McClain v. Pfizer (Whistleblower Retaliation),2007,Pfizer Inc.,Labor,Civil,Non-Governmental,None,Judgment Against Defendant
2.632488822937011719e+01,5.030743598937988281e+00,Decker v. GE Healthcare (Omniscan Products Liabili,2012,General Electric,Health,Civil,Non-Governmental,None,Judgment Against Defendant
-3.492407226562500000e+01,2.549030113220214844e+01,Hazardous Waste Violations (Santa Ana CA),2006,ITT Industries,Environment,Administrative,EPA,None,Settlement
-1.262972736358642578e+01,-2.528293609619140625e+01,Defective Bulletproof Vest Material,2008,Honeywell International Inc.,Government Contract Fraud,Civil,Multiple Agencies,Multiple Agencies,Pending
1.755299186706542969e+01,-3.238257980346679688e+01,Wall v. Hewlett-Packard (Failure to Timely Pay Wag,2019,Hewlett Packard Enterprise Company Hewlett-Packard,Labor,Civil,Non-Governmental,None,Settlement
-6.887094020843505859e+00,-2.001139068603515625e+01,U.S. ex rel. Drescher v. Highmark (Medicare Progra,2006,Highmark Inc.,Government Contract Fraud,Civil,Health and Human Services,Health and Human Services,Settlement
-6.701425552368164062e+00,-1.163671016693115234e+01,U.S. v. Ruks (Falsely Certifying Ship and Submarin,2011,Northrop Grumman,Government Contract Fraud,Criminal,Defense - Navy,Defense - Navy,Pleaded Guilty
-4.375394058227539062e+01,-3.830627441406250000e+00,Price-Anderson Violations (Neutron Radiography Rea,2007,Battelle Energy Alliance LLC,Labor,Administrative,Energy,Energy,Fine
1.310906219482421875e+01,-2.920049476623535156e+01,Employment Discrimination,2001,Management & Training Corp.,Labor,Civil,Non-Governmental,Labor,Judgment Against Defendant
-2.178199195861816406e+01,-8.110030174255371094e+00,Evolved Expendable Launch Vehicle Program Quality-,2017,SpaceX United Launch Alliance LLC,Poor Contract Performance,N/A,Defense - General,Defense - Air Force,Investigative Finding
2.158521413803100586e+00,4.522898483276367188e+01,Bautista v. Valero Energy Corporation (Unfair Busi,2015,Valero Energy Corp.,Consumer Affairs,Civil,Non-Governmental,None,Pending
1.770773124694824219e+01,-3.262792205810546875e+01,Burch v. Regents of the University of California (,2007,University of California,Labor,Civil,Non-Governmental,None,Settlement
-6.180378913879394531e+00,1.640296173095703125e+01,Breaches of EU Emissions Trading Scheme in Scotlan,2012,Exxon Mobil,Environment,N/A,International,None,Fine
7.858837127685546875e+00,1.260739231109619141e+01,Corrupt Payments by Kazakhstan and Middle East Sub,2018,Sanofi-Aventis,Ethics,Administrative,SEC,None,Settlement
2.586807632446289062e+01,5.494634628295898438e+00,Omniscan Litigation,2008,General Electric,Health,Civil,Non-Governmental,None,Settlement
1.692873001098632812e+01,-3.271383285522460938e+01,Smith v. Merck (Gender Discrimination),2013,Merck & Co. Inc.,Labor,Civil,Non-Governmental,None,Settlement
4.268989562988281250e+01,1.261880588531494141e+01,Ontario Teachers' Pension Plan Securities Litigati,2011,Computer Sciences Corporation,Securities,Civil,Non-Governmental,None,Settlement
4.045111465454101562e+01,9.292474746704101562e+00,C-12 Contract Shareholder Lawsuit,2014,L-3 Communications,Securities,Civil,Non-Governmental,Defense - Army,Settlement
4.224812507629394531e+00,4.327484893798828125e+01,Elias v. Hewlett-Packard (False Advertising),2011,Hewlett-Packard Company,Consumer Affairs,Civil,Non-Governmental,None,Pending
-1.131535625457763672e+01,1.847453880310058594e+01,Belgian Retail Price Fixing,2015,GlaxoSmithKline,Antitrust,Administrative,International,None,Fine
4.170165061950683594e+00,4.560546112060546875e+01,Bogota Colombia Forced Landing Lawsuit,2009,Boeing Company,Consumer Affairs,Civil,Non-Governmental,None,Pending
1.241028499603271484e+01,1.013353538513183594e+01,SEC v. McCall (Securities Fraud),2010,McKesson,Securities,Civil,SEC,None,Judgment Against Defendant
1.212466239929199219e+01,-2.619249916076660156e+01,Cejka et al v. Vectrus Systems (Whistleblower Reta,2015,Vectrus Systems Corporation,Labor,Civil,Non-Governmental,Defense - General,Judgment Against Defendant
6.080922603607177734e+00,-3.669472122192382812e+01,Lewis v. CH2M Hill Hanford Group (Whistleblower Re,2003,CH2M Hill Companies Ltd.,Labor,Civil,Labor,Energy,Settlement
3.621505022048950195e+00,4.495529556274414062e+01,Out-Of-Network Reimbursement Litigation,2009,UnitedHealth Group,Consumer Affairs,Civil,Non-Governmental,None,Settlement
-2.399396896362304688e+01,-1.507277393341064453e+01,Procurement Fraud (1995),1995,Northrop Grumman,Government Contract Fraud,nan,Defense - General,Defense - General,Settlement
-4.610429382324218750e+01,2.661061096191406250e+01,Air Pollution Violations at Kern County CA Oil Fie,2001,ChevronTexaco Corporation,Environment,Civil,EPA,None,Settlement
-1.052872943878173828e+01,-4.733068943023681641e+00,U.S. v. Farouki et al. (Fraud on Military Support ,2018,Anham FZCO,Government Contract Fraud,Criminal,Justice,Defense - General,Pending
2.226468086242675781e+01,1.033585071563720703e+01,Protonix False Claims Act Lawsuits,2016,Pfizer Inc. Wyeth,Health,Civil,Health and Human Services,None,Settlement
4.197778224945068359e+00,4.401341247558593750e+01,Scharfstein v. BP West Coast Products et al. (Ille,2011,BP P.L.C.,Consumer Affairs,Civil,Non-Governmental,None,Judgment Against Defendant
2.404257965087890625e+01,1.616169548034667969e+01,Violations of California Hazardous Waste Laws,2014,FedEx Corporation,Health,Civil,State/Local,None,Settlement
8.561800956726074219e+00,-2.347899246215820312e+01,Unfair Working Conditions for LOGCAP Firefighters,2011,G4S PLC,Labor,Civil,Non-Governmental,Defense - Army,Pending
